A, B, C, theta, alpha, beta, sd, sq, invA, invB
11.000000,-0.000000,7.778175,-0.021675,4.740609, -4.490731,4.836905,-4.386843,-4.280890,4.930925, -4.280890,6.410751,-2.129861
10.461622,-3.399187,4.993895,-0.038067,6.442844, -4.845748,6.622520,-4.597146,-4.341889,6.792608, -4.341889,8.053516,-3.711627
8.899187,-6.465638,1.720779,-0.054448,7.514411, -4.726430,7.760573,-4.310338,-3.881461,7.983719, -3.881461,8.854834,-4.973373
6.465638,-8.899187,-1.720779,-0.070815,7.850414, -4.144456,8.124014,-3.578534,-2.994670,8.356881, -2.994670,8.734606,-5.739936
3.399187,-10.461622,-4.993895,-0.087163,7.417964, -3.156793,7.664642,-2.498960,-1.822148,7.853109, -1.822148,7.712066,-5.889918
-0.000000,-11.000000,-7.778175,-0.103487,6.259392, -1.860122,6.418040,-1.203660,-0.534322,6.508037, -0.534322,5.903286,-5.368964
-3.399187,-10.461622,-9.801072,-0.119783,4.488107, -0.381368,4.501523,0.157601,0.694312,4.450446, 0.694312,3.507044,-4.201355
-6.465638,-8.899187,-10.864572,-0.136048,2.277494, 1.134715,2.102530,1.433153,1.705100,1.888702, 1.705100,0.783114,-2.488214
-8.899187,-6.465638,-10.864572,-0.152275,-0.156055, 2.539726,-0.539505,2.486663,2.376049,-0.910468, 2.376049,-1.976513,-0.399536
-10.461622,-3.399187,-9.801072,-0.168462,-2.574328, 3.696130,-3.157575,3.212206,2.637345,-3.651432, 2.637345,-4.480905,1.843561
-11.000000,0.000000,-7.778175,-0.184603,-4.740609, 4.490731,-5.484445,3.544137,2.477078,-6.041864, 2.477078,-6.470947,3.993869
-10.461622,3.399187,-4.993895,-0.200695,-6.442844, 4.845748,-7.279467,3.464229,1.943666,-7.823917, 1.943666,-7.747544,5.803878
-8.899187,6.465638,-1.720779,-0.216733,-7.514411, 4.726430,-8.354924,3.000127,1.133475,-8.804587, 1.133475,-8.191734,7.058259
-6.465638,8.899187,1.720779,-0.232712,-7.850414, 4.144456,-8.594563,2.222389,0.180522,-8.875412, 0.180522,-7.776593,7.596071
-3.399187,10.461622,4.993895,-0.248629,-7.417964, 3.156793,-7.966679,1.234327,-0.764050,-8.025445, -0.764050,-6.568214,7.332264
-0.000000,11.000000,7.778175,-0.264479,-6.259392, 1.860122,-6.527994,0.159172,-1.552848,-6.342611, -1.552848,-4.716438,6.269286
3.399187,10.461622,9.801072,-0.280258,-4.488107, 0.381368,-4.418512,-0.874813,-2.062744,-4.004202, -2.062744,-2.436368,4.499113
6.465638,8.899187,10.864572,-0.295961,-2.277494, -1.134715,-1.847500,-1.749658,-2.212444,-1.256841, -2.212444,0.017766,2.194679
